wilderness,1
occasionally,1
insect,4
elephant,1
theyve,6
fellows,1
handy,1
reply,10
afore,1
concert,2
morcar,2
bank,5
fearful,1
awkward,3
walrus,14
opposite,5
quoth,1
remembers,1
sprinkle,1
overhead,1
mountain,1
feather,7
they'll,4
existence,1
coils,1
carefully,8
borogoves,3
[almost,1
rattlesnake,1
ticking,1
tone,81
actually,3
pawn,4
nohow,5
nightcap,2
gimble,5
seemed,53
thousand,9
slow,4
cook,14
bushes,1
waved,1
breath,20
pack,5
finding,5
globe,1
pocket,11
drive,2
turn,28
sprang,2
thought,160
mischief,4
dripping,2
jaw,1
plot,1
disrespectful,1
glass,39
beau,4
stamped,1
buy,5
instead,6
twice,11
imitated,1
beating,3
waste,1
shrinking,4
tripping,1
fur,3
wither,1
ballad,1
queerest,2
listening,5
telling,5
shore,5
tears,20
croquet,9
child,26
ugly,3
notice,9
alive,8
failure,1
pinned,2
e,10
kitty,25
erew,1
thee,2
sends,1
sighing,3
vote,1
unusually,1
talking,35
soldier,2
kicking,1
impatient,2
thunderstorm,4
louder,2
art,2
dials,1
see,153
ladys,1
arched,1
battle,7
trial's,3
everywhere,1
agony,1
signify,1
30,1
vexation,2
engaged,1
frown,1
wonderland,4
survey,1
william,7
says,7
sing,12
digging,4
sh,2
shakespeare,1
view,2
arguing,1
edge,7
processions,1
hiding,1
moss,1
tight,4
chilly,1
get,97
dinah,21
offered,1
standing,6
presents,5
suety,1
key,9
dumpty,53
raw,1
train,2
tremble,1
carve,1
proved,2
bargain,1
wait,10
faster,13
1,1
ebargtuo,1
hollow,2
highest,1
confused,5
clean,2
reproachfully,1
we,66
covered,3
hated,1
wednesday,2
want,24
hatter's,1
picked,9
crabs,4
patriotic,1
bush,2
wave,2
submit,1
shaggy,1
patiently,3
strike,1
would,173
first,84
youd,22
been,84
difference,2
fine,4
rambling,1
cider,1
closely,1
therell,2
pleasantly,1
holds,2
curtsey,4
pitying,2
decided,3
pretence,1
sulky,6
beg,13
irritation,1
showing,2
same,43
irritated,1
haste,2
awfully,1
depends,1
frumenty,1
flew,3
dare,8
hear,34
tied,2
trot,2
dna,2
brush,4
progress,1
will,52
meet,8
mournfully,1
state,3
arithmetic,1
scrambled,4
snatch,2
heart,5
stalk,1
porcupine,1
ingenuity,1
prizes,5
to,1466
wink,3
ventured,10
largest,2
footsteps,2
invisible,2
could,148
triumphantly,8
guard,6
commotion,1
tut,2
bundles,1
ma,2
attitude,1
idiotic,1
hell,1
salt,2
ink,5
sword,2
sad,4
youll,24
helpless,2
day,56
stretching,3
melt,2
hoarsely,1
you've,7
moment's,2
producing,1
grin,7
gleaming,1
exclamation,1
double,2
riddles,3
purse,1
tables,3
encouraging,2
riddle,5
what's,5
behind,24
low,21
engraved,1
bend,2
bolsters,1
ending,2
rises,1
rocket,1
stool,1
pet,2
dye,3
baby,16
forget,4
prettier,1
floated,2
drunk,2
faltered,1
best,29
agree,3
fasten,1
cold,7
smiling,4
killing,1
rumbling,1
nasty,3
he's,3
save,3
lay,9
stick,6
follow,4
curiouser,2
human,2
uncomfortable,8
colour,2
tickets,1
box,17
pictures,5
balanced,1
joining,1
tremendously,1
books,5
whiting,8
easily,8
petals,4
screams,1
show,8
goldfish,2
reins,3
upon,41
then,204
worse,6
advance,3
fluttered,1
mixed,2
interest,5
rug,3
tweedledee,26
puss,1
fifteen,1
safer,1
seriously,3
tips,1
snorted,1
guilt,1
raven,1
am,30
by,119
kangaroos,1
wider,2
temper,13
choking,3
knife,8
active,1
wags,1
set,30
mistake,4
rat,1
arranged,2
bristling,1
queen,247
poetry,10
prize,1
panes,1
hanging,5
uglifying,1
truthful,1
bent,2
accounting,1
caterpillar,27
smiled,8
prevent,3
couldn't,9
sought,1
touch,1
clasp,1
birds,14
draggled,1
children,12
propped,1
theres,29
stupider,1
remained,3
answers,2
puzzled,20
impatiently,12
wondered,3
spring,1
meant,17
lie,4
thirteen,1
lips,4
uncertain,1
waking,4
occasion,1
minding,1
leaders,1
slimy,1
suppressed,4
girls,3
hare,31
explaining,2
footmen,1
earnestly,2
raised,4
when,159
she's,7
locked,2
field,3
justice,1
partner,1
outgrabe,4
reality,1
partners,1
balancing,1
respect,1
exhausted,1
anyhow,2
everybody,14
centre,1
read,15
whose,8
unwound,2
tray,1
eyelids,1
harm,2
rosetree,1
riding,3
returned,6
lowing,1
languages,1
expect,3
volatile,1
shoe,1
reach,7
stumbled,2
finishing,1
strength,1
shouted,13
passing,3
circle,1
absence,1
pace,1
scramble,1
memories,1
counter,3
downward,1
incessantly,1
wed,1
asked,45
knew,22
assembled,2
romps,1
puffed,1
entrance,1
cream,1
queens,19
pricked,3
brown,9
wasting,3
clap,1
you,874
break,2
puzzling,6
years,4
followed,10
trees,15
waving,10
gardens,3
jumping,8
post,2
shut,17
carrier,1
laid,5
annoy,1
choosing,3
finish,5
idiot,1
perfect,1
changes,2
unfastened,1
useful,4
toes,4
silence,31
vegetable,2
lark,1
sometimes,17
land,3
dropping,2
remarks,4
blotting,1
baked,1
changing,2
luggage,1
birthdays,1
much,109
england,3
nose,13
judging,1
murder,1
punishments,2
pine,1
manner,5
search,2
wife,2
clearly,3
],1
squeeze,4
shes,14
turning,25
iii,2
dinner,10
hit,5
believed,2
tired,10
mans,1
wicked,1
thinking,26
has,24
side,49
rattling,2
being,41
cherry,1
make,78
pressed,3
rath,1
sighs,1
eighty,1
persisted,2
life,20
wash,2
affair,1
prison,5
bats,4
crowd,5
owner,1
spoil,1
cooked,3
two,95
consequences,1
rocking,2
such,76
waters,1
jelly,1
obey,2
lapping,1
shoulders,4
shyness,1
themselves,5
stood,23
burbled,1
aged,5
officer,1
twist,3
conveniently,1
pleasure,3
amused,2
off,139
de,3
faults,3
smile,8
coaxing,2
tulip,1
town,8
dive,1
distant,2
letters,2
throw,6
told,9
heads,14
does,22
shutting,3
curving,1
hed,1
son,2
start,2
monster,6
had,314
number,12
quickly,8
corkscrews,1
sneezing,6
worry,1
civil,7
brothers,4
as,578
pursed,1
grassy,1
